,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,LEFT_ELBOW_X,LEFT_ELBOW_Y,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,LEFT_WRIST_X,LEFT_WRIST_Y,RIGHT_WRIST_X,RIGHT_WRIST_Y,LEFT_PINKY_X,LEFT_PINKY_Y,RIGHT_PINKY_X,RIGHT_PINKY_Y,LEFT_INDEX_X,LEFT_INDEX_Y,RIGHT_INDEX_X,RIGHT_INDEX_Y,LEFT_THUMB_X,LEFT_THUMB_Y,RIGHT_THUMB_X,RIGHT_THUMB_Y,LEFT_HIP_X,LEFT_HIP_Y,RIGHT_HIP_X,RIGHT_HIP_Y,LEFT_KNEE_X,LEFT_KNEE_Y,RIGHT_KNEE_X,RIGHT_KNEE_Y,LEFT_ANKLE_X,LEFT_ANKLE_Y,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,LEFT_HEEL_X,LEFT_HEEL_Y,RIGHT_HEEL_X,RIGHT_HEEL_Y,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y
11,0.4971216320991516,0.33215153217315674,0.45929384231567383,0.37076565623283386,0.5175674557685852,0.4460008442401886,0.48420459032058716,0.46381205320358276,0.5088997483253479,0.5493320822715759,0.49888700246810913,0.5549352765083313,0.5088793635368347,0.5708140730857849,0.49851831793785095,0.5745095014572144,0.503186821937561,0.5685898065567017,0.4971168041229248,0.5723855495452881,0.5040003061294556,0.560825765132904,0.49824538826942444,0.5659193396568298,0.5549129247665405,0.4988812506198883,0.5274205207824707,0.5163483023643494,0.5371332764625549,0.6581001877784729,0.5138984322547913,0.6616622805595398,0.5371443629264832,0.823096513748169,0.5245104432106018,0.8205966353416443,0.5490630269050598,0.8513967990875244,0.5362312197685242,0.8469309210777283,0.5043894052505493,0.8604621887207031,0.49462708830833435,0.8539531230926514
12,0.49635982513427734,0.3329003155231476,0.4593145251274109,0.37244996428489685,0.5173954367637634,0.4465653598308563,0.4841853976249695,0.4652854800224304,0.5102139711380005,0.5501890182495117,0.49937567114830017,0.5552077889442444,0.5127284526824951,0.5709357857704163,0.5018957853317261,0.5789920687675476,0.5071531534194946,0.5719918012619019,0.5014787912368774,0.5768181085586548,0.5069678425788879,0.5641512870788574,0.5017201900482178,0.5683752298355103,0.5550628900527954,0.49921590089797974,0.5277705192565918,0.5179262161254883,0.5375133752822876,0.6580823659896851,0.5135948061943054,0.661726713180542,0.5367103815078735,0.8230533003807068,0.5249651074409485,0.821332573890686,0.5473864674568176,0.8514166474342346,0.5364000797271729,0.8472959399223328,0.5041090250015259,0.859039843082428,0.49467167258262634,0.8543900847434998
13,0.49593695998191833,0.3337874114513397,0.45931297540664673,0.37547895312309265,0.5171128511428833,0.4467644691467285,0.48364758491516113,0.4683683216571808,0.5130131244659424,0.5521626472473145,0.5004268288612366,0.5586569309234619,0.5173569917678833,0.5748501420021057,0.5036207437515259,0.5873194932937622,0.5120543837547302,0.578559935092926,0.5044441819190979,0.5869898796081543,0.5113893747329712,0.5702927112579346,0.5050268769264221,0.5771529078483582,0.5554136037826538,0.4992942810058594,0.5281420946121216,0.5179544687271118,0.5376777052879333,0.6579477787017822,0.5136656165122986,0.661609411239624,0.5364643335342407,0.8229840993881226,0.5250876545906067,0.821240246295929,0.5469914674758911,0.8514469265937805,0.5365172028541565,0.8472924828529358,0.5040016174316406,0.8578115105628967,0.49463874101638794,0.8543825745582581
14,0.4952009320259094,0.3384685516357422,0.45969605445861816,0.3793705701828003,0.5170479416847229,0.4511600732803345,0.48373842239379883,0.472979336977005,0.5159039497375488,0.5574988722801208,0.5027798414230347,0.5666164755821228,0.5211811065673828,0.5828943848609924,0.5063132047653198,0.5956963300704956,0.515944242477417,0.587399423122406,0.5075342655181885,0.5963711142539978,0.514804482460022,0.5784652233123779,0.5079890489578247,0.5862724781036377,0.5558468699455261,0.5000128746032715,0.5296347737312317,0.518843412399292,0.5376318097114563,0.6583706140518188,0.5145723223686218,0.6619623899459839,0.5359883904457092,0.8229804635047913,0.5265100598335266,0.8213222622871399,0.5457361936569214,0.8514589071273804,0.5368088483810425,0.8474409580230713,0.5033464431762695,0.8556798696517944,0.49480968713760376,0.853977382183075
15,0.4950465261936188,0.3438504934310913,0.4597035050392151,0.38330328464508057,0.5167086720466614,0.45620793104171753,0.4846208691596985,0.4763024151325226,0.5171209573745728,0.5620713829994202,0.5047115683555603,0.5733402967453003,0.5222553014755249,0.5882256031036377,0.5078912377357483,0.6006477475166321,0.5172289609909058,0.592716634273529,0.5092462301254272,0.6015028357505798,0.5161550045013428,0.5833413600921631,0.5097682476043701,0.5920291543006897,0.5564018487930298,0.5004332065582275,0.5305710434913635,0.5191314220428467,0.5378479957580566,0.6588404774665833,0.5159267783164978,0.662659227848053,0.5352835655212402,0.8228374719619751,0.5272015333175659,0.8212834000587463,0.5445635318756104,0.8513761162757874,0.5368479490280151,0.8474799990653992,0.5016724467277527,0.8529476523399353,0.49474501609802246,0.8519279956817627
16,0.4946994185447693,0.3470621705055237,0.45982247591018677,0.38486650586128235,0.5164077281951904,0.4589459300041199,0.48718318343162537,0.47778642177581787,0.5173910856246948,0.5648816227912903,0.5063789486885071,0.5788417458534241,0.522327184677124,0.5908434391021729,0.5091955065727234,0.6029709577560425,0.5172896385192871,0.5952064990997314,0.5099979639053345,0.6039162278175354,0.5163949728012085,0.5860254764556885,0.5105125904083252,0.5956392884254456,0.5568258762359619,0.5010144710540771,0.5320357084274292,0.5203408002853394,0.5383248329162598,0.659343957901001,0.5164862275123596,0.6640434861183167,0.5352067947387695,0.8222149014472961,0.5276833772659302,0.8212461471557617,0.5446951985359192,0.8510420322418213,0.5373669862747192,0.8475902676582336,0.5016876459121704,0.8521179556846619,0.49507036805152893,0.8519452810287476
17,0.4945151209831238,0.3475331962108612,0.4598202109336853,0.3858639895915985,0.5163794159889221,0.45877036452293396,0.48823052644729614,0.47848108410835266,0.5179890990257263,0.5647385716438293,0.5070210695266724,0.5770385265350342,0.5229967832565308,0.5899394750595093,0.5099868774414062,0.600754976272583,0.517792820930481,0.5937048196792603,0.5105860829353333,0.6012372970581055,0.5168687105178833,0.5848483443260193,0.5110426545143127,0.5930412411689758,0.557547926902771,0.5009604692459106,0.5328394174575806,0.5205332040786743,0.5393204092979431,0.6592852473258972,0.5164717435836792,0.6641016006469727,0.5352018475532532,0.8208690881729126,0.5277718901634216,0.8206525444984436,0.544800877571106,0.8506260514259338,0.5378228425979614,0.8473010659217834,0.5017639398574829,0.8520120978355408,0.49509888887405396,0.8519570827484131
18,0.4944809377193451,0.34757187962532043,0.4597114026546478,0.3861859440803528,0.5164697766304016,0.45867255330085754,0.48833757638931274,0.47831201553344727,0.5182219743728638,0.5645760893821716,0.5073235630989075,0.5760646462440491,0.5230914354324341,0.5895010232925415,0.5101946592330933,0.6003913879394531,0.5174986124038696,0.592771053314209,0.5104809403419495,0.6002529263496399,0.516659677028656,0.5840402245521545,0.5110117197036743,0.5920016169548035,0.5579844117164612,0.5009403824806213,0.5328611731529236,0.520571768283844,0.5399783849716187,0.6590325832366943,0.5156012773513794,0.6638423800468445,0.5351747870445251,0.820422351360321,0.5277713537216187,0.8195772767066956,0.5450355410575867,0.8504114151000977,0.5379946827888489,0.8466611504554749,0.5022560358047485,0.8521047830581665,0.4951518177986145,0.8519738912582397
19,0.49447599053382874,0.34830617904663086,0.459707647562027,0.38607463240623474,0.5185521245002747,0.4585636854171753,0.48822107911109924,0.47565269470214844,0.5180057883262634,0.5623764395713806,0.5069132447242737,0.5695087313652039,0.5223253965377808,0.5869659781455994,0.5095931887626648,0.5930562019348145,0.5167793035507202,0.5894874930381775,0.5099568963050842,0.5904417037963867,0.5161183476448059,0.5813120007514954,0.5108190178871155,0.5826036930084229,0.5582717657089233,0.5009236335754395,0.532899796962738,0.5204761028289795,0.5401045083999634,0.6588508486747742,0.5151402950286865,0.6633239984512329,0.5351871848106384,0.8204078674316406,0.5275774598121643,0.8187755942344666,0.5459309816360474,0.8503726720809937,0.5378512740135193,0.845893919467926,0.5027738809585571,0.8528972268104553,0.4948882460594177,0.8520731329917908
20,0.49453631043434143,0.34905996918678284,0.4591234624385834,0.38543957471847534,0.5220736265182495,0.45831042528152466,0.4882475435733795,0.47145432233810425,0.5177783370018005,0.5591712594032288,0.5066051483154297,0.5626842379570007,0.5210269093513489,0.5825981497764587,0.5092336535453796,0.5841512680053711,0.5151797533035278,0.5825328230857849,0.5083360075950623,0.5817846655845642,0.5150166153907776,0.575004518032074,0.5088754892349243,0.5753832459449768,0.5583149194717407,0.5009539127349854,0.5321287512779236,0.5204192996025085,0.5401784181594849,0.6587833762168884,0.5145811438560486,0.6626533269882202,0.5352840423583984,0.8206567168235779,0.5272749066352844,0.8184105157852173,0.5463346242904663,0.8503556847572327,0.5372600555419922,0.8452303409576416,0.5034613013267517,0.85419100522995,0.4946770668029785,0.852079451084137
21,0.4948122501373291,0.349215567111969,0.45857277512550354,0.38460978865623474,0.5254470109939575,0.45411765575408936,0.4881848692893982,0.46501854062080383,0.5179795026779175,0.5531952381134033,0.5044873952865601,0.553371012210846,0.5201336145401001,0.5753135085105896,0.5089300870895386,0.5730049014091492,0.5139383673667908,0.5730927586555481,0.5061010718345642,0.5694045424461365,0.5142464637756348,0.5663226842880249,0.5071306228637695,0.5644289255142212,0.5584201812744141,0.5012805461883545,0.5313529372215271,0.5203341841697693,0.5402201414108276,0.6587887406349182,0.5145063400268555,0.6625654697418213,0.5353143811225891,0.8210527300834656,0.5268896818161011,0.8179898858070374,0.5466119050979614,0.8503593802452087,0.5367919206619263,0.8445881009101868,0.5039572715759277,0.855619490146637,0.4943353235721588,0.8520925045013428
22,0.49501028656959534,0.3492182493209839,0.4575587213039398,0.38376301527023315,0.5265907049179077,0.4508264362812042,0.4864376485347748,0.4605909287929535,0.5178730487823486,0.548493504524231,0.5013906359672546,0.5426202416419983,0.5189052820205688,0.5703101754188538,0.5081520080566406,0.5651047825813293,0.5125741362571716,0.568027138710022,0.5052181482315063,0.5633229613304138,0.5131148099899292,0.5614005923271179,0.5060164928436279,0.5559976696968079,0.5584976673126221,0.5012619495391846,0.5308960676193237,0.5199620127677917,0.5401846170425415,0.658775269985199,0.5141419768333435,0.6622598171234131,0.5353156328201294,0.8211858868598938,0.5266458988189697,0.817547082901001,0.5467526912689209,0.850334107875824,0.5365741848945618,0.8439484238624573,0.5041071176528931,0.8562078475952148,0.4941093921661377,0.8520336747169495
23,0.4948245882987976,0.3491544723510742,0.4567304253578186,0.38291263580322266,0.527828574180603,0.44732028245925903,0.48565858602523804,0.45932337641716003,0.5178173780441284,0.5450974106788635,0.49920907616615295,0.5369927883148193,0.5178278684616089,0.5669111013412476,0.5068867206573486,0.5604912042617798,0.5116103291511536,0.5648206472396851,0.504372239112854,0.5593148469924927,0.5121146440505981,0.5581936836242676,0.5056395530700684,0.5528873801231384,0.5584444403648376,0.5012274384498596,0.5305253267288208,0.5193491578102112,0.5401523113250732,0.6585872173309326,0.513525664806366,0.6617305278778076,0.5354077816009521,0.8212070465087891,0.5263684988021851,0.8169301748275757,0.547249436378479,0.8503112196922302,0.5362937450408936,0.843440055847168,0.504586398601532,0.8565219640731812,0.4938620626926422,0.8518242239952087
24,0.4942626357078552,0.3493055999279022,0.4560784697532654,0.3825887441635132,0.5284603238105774,0.44713059067726135,0.4850589632987976,0.4601278007030487,0.5178517699241638,0.5437756180763245,0.49524006247520447,0.527564525604248,0.5178202390670776,0.5654266476631165,0.5027143359184265,0.5496249198913574,0.5116299390792847,0.563578188419342,0.5025318264961243,0.55082106590271,0.5121094584465027,0.5569251775741577,0.5040785074234009,0.5453035831451416,0.5584030151367188,0.5012239813804626,0.5304239988327026,0.5187912583351135,0.5400599837303162,0.6585280895233154,0.5129460096359253,0.661389946937561,0.5354104042053223,0.8212143182754517,0.525853157043457,0.816173791885376,0.5475678443908691,0.8502891063690186,0.5354787111282349,0.8429363369941711,0.5051167607307434,0.8568891882896423,0.4933202266693115,0.8515620827674866
25,0.49367284774780273,0.35004523396492004,0.4555336833000183,0.3830377459526062,0.5285796523094177,0.44690826535224915,0.48297467827796936,0.4611934721469879,0.5180234313011169,0.5425236821174622,0.4906223714351654,0.5218044519424438,0.5180748701095581,0.564345121383667,0.492615282535553,0.5361997485160828,0.5119524598121643,0.5629640817642212,0.4951477646827698,0.5396977066993713,0.5122458338737488,0.5563245415687561,0.4966610074043274,0.5368787050247192,0.5582078695297241,0.5014434456825256,0.5300058126449585,0.5189077854156494,0.5395967364311218,0.6584154367446899,0.5127546191215515,0.6613643169403076,0.535327672958374,0.8210182189941406,0.5257142782211304,0.8158767223358154,0.5476566553115845,0.8502609729766846,0.5354688167572021,0.8429175019264221,0.5051130056381226,0.8568003177642822,0.49321526288986206,0.8513988256454468
26,0.49297720193862915,0.350229948759079,0.45500779151916504,0.3843957185745239,0.5279930233955383,0.4471484124660492,0.4829963743686676,0.46801233291625977,0.5180047154426575,0.5433183908462524,0.4926418662071228,0.5293331146240234,0.5183380246162415,0.5652005076408386,0.5022521018981934,0.5462576746940613,0.5125951766967773,0.5641842484474182,0.5012522339820862,0.5473895072937012,0.5126215219497681,0.5574861168861389,0.5005714297294617,0.544524610042572,0.5578425526618958,0.5013655424118042,0.5293533802032471,0.5188921689987183,0.5394921898841858,0.6579468250274658,0.5126180052757263,0.6613446474075317,0.5350812077522278,0.8207334876060486,0.5257182717323303,0.8158276081085205,0.5476495623588562,0.8502061367034912,0.5355966091156006,0.8429391384124756,0.5050960779190063,0.8565294146537781,0.49323534965515137,0.851334810256958
27,0.49274739623069763,0.3520463705062866,0.454826295375824,0.38621988892555237,0.5275751352310181,0.44731828570365906,0.4843565821647644,0.47306010127067566,0.5179372429847717,0.543778121471405,0.5016776323318481,0.536408543586731,0.518332839012146,0.5654852986335754,0.5073661804199219,0.5501821041107178,0.5126917958259583,0.5645580887794495,0.5057245492935181,0.5489902496337891,0.5126560926437378,0.5578141808509827,0.5052733421325684,0.5481326580047607,0.5576750636100769,0.5014118552207947,0.5283011794090271,0.5188745260238647,0.5394796133041382,0.657808244228363,0.5125054717063904,0.6613709926605225,0.5350499153137207,0.820548951625824,0.5258058309555054,0.8156831860542297,0.5476508736610413,0.8501632809638977,0.5361911058425903,0.8429515361785889,0.5051295161247253,0.8564983010292053,0.4935230314731598,0.85113924741745
28,0.4919636845588684,0.3526375889778137,0.4546533524990082,0.3880056142807007,0.5272367000579834,0.4474468231201172,0.48477792739868164,0.4715944528579712,0.5174644589424133,0.5439557433128357,0.5074306726455688,0.5392191410064697,0.5179873704910278,0.5654991865158081,0.5096902251243591,0.5534780025482178,0.5125880241394043,0.5647090673446655,0.5081039071083069,0.5501735806465149,0.5125135779380798,0.5579624176025391,0.5086134076118469,0.5485541820526123,0.5575734376907349,0.5015284419059753,0.5279492139816284,0.518871545791626,0.5394694209098816,0.6577866077423096,0.5122751593589783,0.6613800525665283,0.5350189805030823,0.8205135464668274,0.5257787704467773,0.8156874179840088,0.5476641654968262,0.8501636981964111,0.5362008810043335,0.843013346195221,0.5051117539405823,0.856558084487915,0.4933773875236511,0.8511502742767334
29,0.49158844351768494,0.3559824526309967,0.4545503258705139,0.3883347809314728,0.5270162224769592,0.45000743865966797,0.48622339963912964,0.4754634201526642,0.5167838931083679,0.5441272854804993,0.5085039138793945,0.5400927066802979,0.5166849493980408,0.565232515335083,0.5102683901786804,0.5553755760192871,0.5115002393722534,0.5638973712921143,0.5088726878166199,0.553770124912262,0.5116464495658875,0.5573633909225464,0.5085738897323608,0.5507444739341736,0.5575829148292542,0.5019479990005493,0.5279967784881592,0.5187236070632935,0.539465606212616,0.6580493450164795,0.5122720003128052,0.661365270614624,0.5350214242935181,0.820690929889679,0.5256789922714233,0.8157256841659546,0.5478301048278809,0.8503572940826416,0.5361717343330383,0.8431758880615234,0.5051507949829102,0.8568262457847595,0.4933777451515198,0.851149320602417
30,0.49159663915634155,0.3572220802307129,0.4543519914150238,0.3901021182537079,0.5277402997016907,0.452782541513443,0.4859392046928406,0.477129191160202,0.5152175426483154,0.5440900325775146,0.5052699446678162,0.5338599681854248,0.5141845345497131,0.5644550323486328,0.5074260830879211,0.5547989010810852,0.5089676976203918,0.5618197917938232,0.5068321228027344,0.5538292527198792,0.509482204914093,0.5551575422286987,0.5055935382843018,0.5451786518096924,0.5579406023025513,0.5039974451065063,0.5285307168960571,0.5191428661346436,0.5394287705421448,0.6587591767311096,0.5119917988777161,0.6613284945487976,0.5351262092590332,0.8217484951019287,0.5255189538002014,0.8161430358886719,0.5483406782150269,0.8509559631347656,0.5360819101333618,0.8439236283302307,0.505409300327301,0.8583257794380188,0.49334031343460083,0.8520116806030273
31,0.491645872592926,0.3585520088672638,0.4537861943244934,0.3915821313858032,0.5293174982070923,0.45298290252685547,0.4865768849849701,0.4785170555114746,0.513889729976654,0.5422927737236023,0.5050604343414307,0.5345031023025513,0.5106839537620544,0.5601425766944885,0.5068725347518921,0.5556715130805969,0.5050736665725708,0.555686354637146,0.5043243765830994,0.552079439163208,0.5065318942070007,0.5496149063110352,0.5053479671478271,0.5452603697776794,0.5579761862754822,0.5054852962493896,0.5285208225250244,0.5198820233345032,0.5395299196243286,0.6588379144668579,0.5108546614646912,0.6603003144264221,0.5353929996490479,0.8222182989120483,0.5255006551742554,0.8163984417915344,0.5488694310188293,0.8514708876609802,0.5364325046539307,0.8442105650901794,0.5054658055305481,0.8586904406547546,0.49334797263145447,0.8521990180015564
