,NOSE_X,NOSE_Y,NOSE_Z,LEFT_EYE_INNER_X,LEFT_EYE_INNER_Y,LEFT_EYE_INNER_Z,LEFT_EYE_X,LEFT_EYE_Y,LEFT_EYE_Z,LEFT_EYE_OUTER_X,LEFT_EYE_OUTER_Y,LEFT_EYE_OUTER_Z,RIGHT_EYE_INNER_X,RIGHT_EYE_INNER_Y,RIGHT_EYE_INNER_Z,RIGHT_EYE_X,RIGHT_EYE_Y,RIGHT_EYE_Z,RIGHT_EYE_OUTER_X,RIGHT_EYE_OUTER_Y,RIGHT_EYE_OUTER_Z,LEFT_EAR_X,LEFT_EAR_Y,LEFT_EAR_Z,RIGHT_EAR_X,RIGHT_EAR_Y,RIGHT_EAR_Z,MOUTH_LEFT_X,MOUTH_LEFT_Y,MOUTH_LEFT_Z,MOUTH_RIGHT_X,MOUTH_RIGHT_Y,MOUTH_RIGHT_Z,LEFT_SHOULDER_X,LEFT_SHOULDER_Y,LEFT_SHOULDER_Z,RIGHT_SHOULDER_X,RIGHT_SHOULDER_Y,RIGHT_SHOULDER_Z,LEFT_ELBOW_X,LEFT_ELBOW_Y,LEFT_ELBOW_Z,RIGHT_ELBOW_X,RIGHT_ELBOW_Y,RIGHT_ELBOW_Z,LEFT_WRIST_X,LEFT_WRIST_Y,LEFT_WRIST_Z,RIGHT_WRIST_X,RIGHT_WRIST_Y,RIGHT_WRIST_Z,LEFT_PINKY_X,LEFT_PINKY_Y,LEFT_PINKY_Z,RIGHT_PINKY_X,RIGHT_PINKY_Y,RIGHT_PINKY_Z,LEFT_INDEX_X,LEFT_INDEX_Y,LEFT_INDEX_Z,RIGHT_INDEX_X,RIGHT_INDEX_Y,RIGHT_INDEX_Z,LEFT_THUMB_X,LEFT_THUMB_Y,LEFT_THUMB_Z,RIGHT_THUMB_X,RIGHT_THUMB_Y,RIGHT_THUMB_Z,LEFT_HIP_X,LEFT_HIP_Y,LEFT_HIP_Z,RIGHT_HIP_X,RIGHT_HIP_Y,RIGHT_HIP_Z,LEFT_KNEE_X,LEFT_KNEE_Y,LEFT_KNEE_Z,RIGHT_KNEE_X,RIGHT_KNEE_Y,RIGHT_KNEE_Z,LEFT_ANKLE_X,LEFT_ANKLE_Y,LEFT_ANKLE_Z,RIGHT_ANKLE_X,RIGHT_ANKLE_Y,RIGHT_ANKLE_Z,LEFT_HEEL_X,LEFT_HEEL_Y,LEFT_HEEL_Z,RIGHT_HEEL_X,RIGHT_HEEL_Y,RIGHT_HEEL_Z,LEFT_FOOT_INDEX_X,LEFT_FOOT_INDEX_Y,LEFT_FOOT_INDEX_Z,RIGHT_FOOT_INDEX_X,RIGHT_FOOT_INDEX_Y,RIGHT_FOOT_INDEX_Z
0,0.5180377960205078,0.43938979506492615,-0.10863401740789413,0.5186493396759033,0.42368167638778687,-0.10230793058872223,0.5210479497909546,0.42081695795059204,-0.10235898196697235,0.5234577059745789,0.4179398715496063,-0.10242612659931183,0.5136678218841553,0.4283781349658966,-0.09198088198900223,0.5124105215072632,0.42903900146484375,-0.09202494472265244,0.5112248659133911,0.4294840097427368,-0.09208346903324127,0.5306230187416077,0.41318821907043457,-0.05007997900247574,0.516401469707489,0.4244878888130188,-0.0037987802643328905,0.5274966955184937,0.44504085183143616,-0.08805537968873978,0.5212740898132324,0.4502054750919342,-0.07474983483552933,0.5622325539588928,0.4526563286781311,-0.06501509994268417,0.5315955877304077,0.4700419008731842,0.08617974817752838,0.572820246219635,0.5466927886009216,-0.06463369727134705,0.5537762641906738,0.5502225756645203,0.08477228879928589,0.5486502647399902,0.5975639820098877,-0.0519508421421051,0.5459417700767517,0.5940719246864319,-0.048908211290836334,0.543136477470398,0.6074045896530151,-0.06727191805839539,0.543174147605896,0.6072446703910828,-0.07160055637359619,0.5389619469642639,0.597673773765564,-0.0742727667093277,0.5420119762420654,0.5990093946456909,-0.08832024037837982,0.5408821105957031,0.5939036011695862,-0.05333154648542404,0.5412033796310425,0.5931065678596497,-0.06038760021328926,0.6049491167068481,0.5904348492622375,-0.056188397109508514,0.5809425115585327,0.5956832766532898,0.0563100203871727,0.5775245428085327,0.7215855717658997,-0.10686855018138885,0.5672736763954163,0.7234038710594177,-0.030434612184762955,0.574624240398407,0.871985137462616,-0.11148358881473541,0.5721315145492554,0.8629286289215088,-0.03222104534506798,0.5825735330581665,0.894881546497345,-0.11491046845912933,0.5777447819709778,0.8794310092926025,-0.03551420941948891,0.5444486141204834,0.8962569236755371,-0.19608210027217865,0.5369522571563721,0.8867132663726807,-0.10555242002010345
1,0.5168551206588745,0.4393124580383301,-0.12127245962619781,0.5175870656967163,0.42369088530540466,-0.11595308780670166,0.5198174118995667,0.4208369851112366,-0.11602281033992767,0.5222204327583313,0.4179580807685852,-0.11609121412038803,0.5128881931304932,0.4284621775150299,-0.10307492315769196,0.5116947889328003,0.4292697608470917,-0.103101946413517,0.5105441808700562,0.42997437715530396,-0.10313968360424042,0.5303105711936951,0.41319096088409424,-0.06919102370738983,0.5151511430740356,0.4266010820865631,-0.01065781619399786,0.52570641040802,0.44501426815986633,-0.10300634801387787,0.5202996134757996,0.4501785635948181,-0.0860360786318779,0.5621770620346069,0.45248523354530334,-0.09241960942745209,0.5319037437438965,0.4778102934360504,0.086481973528862,0.5727776288986206,0.5463199615478516,-0.10287243127822876,0.5582590103149414,0.5543488264083862,0.09958113729953766,0.548644483089447,0.6047909259796143,-0.09351897239685059,0.5520220398902893,0.6010105013847351,-0.014790639281272888,0.5426775217056274,0.6181349158287048,-0.1131700724363327,0.5474008321762085,0.6183068156242371,-0.032902054488658905,0.5381192564964294,0.6100518703460693,-0.11797632277011871,0.5445210337638855,0.6131926774978638,-0.053803615272045135,0.5403310656547546,0.605925440788269,-0.09422650188207626,0.5473552942276001,0.6026952266693115,-0.027660274878144264,0.6056177616119385,0.5912777185440063,-0.05897442251443863,0.5809618234634399,0.5986115336418152,0.05909944325685501,0.5781909227371216,0.721929669380188,-0.12664324045181274,0.5659431219100952,0.7237287759780884,-0.026664232835173607,0.5753356218338013,0.871971070766449,-0.1185179129242897,0.5608602166175842,0.8683068156242371,-0.025050710886716843,0.5827439427375793,0.8949484825134277,-0.1212167963385582,0.5688449144363403,0.8914409279823303,-0.028642650693655014,0.545703649520874,0.8969261050224304,-0.20231422781944275,0.5279160737991333,0.8876232504844666,-0.0972985103726387
2,0.5164614915847778,0.4393104016780853,-0.12398210912942886,0.5172032117843628,0.42373716831207275,-0.11869535595178604,0.5193117260932922,0.4209214448928833,-0.11876664310693741,0.521673858165741,0.41803500056266785,-0.11883213371038437,0.5127363801002502,0.4286159574985504,-0.10557447373867035,0.5115838050842285,0.4295620322227478,-0.10560034215450287,0.5104672908782959,0.43046116828918457,-0.10563628375530243,0.5300421118736267,0.4132486879825592,-0.07269643247127533,0.5148767232894897,0.4280112087726593,-0.012937694787979126,0.5250651240348816,0.4450116753578186,-0.10608582198619843,0.519956111907959,0.4501408338546753,-0.0887620821595192,0.5621073246002197,0.45224860310554504,-0.09653349220752716,0.5322220921516418,0.48057734966278076,0.08649241924285889,0.5726063847541809,0.5462557673454285,-0.10633836686611176,0.5597065687179565,0.5564512610435486,0.10524638742208481,0.5485039353370667,0.6063411235809326,-0.0962931215763092,0.5526072978973389,0.6049392223358154,-0.002610566793009639,0.5420283079147339,0.6205482482910156,-0.11624282598495483,0.5487819910049438,0.6231347918510437,-0.019937660545110703,0.5370696187019348,0.613353967666626,-0.1211472749710083,0.5456176996231079,0.6189557909965515,-0.04185694456100464,0.5393937230110168,0.609077513217926,-0.09711280465126038,0.5491809844970703,0.6065705418586731,-0.01573253609240055,0.6062197089195251,0.5917231440544128,-0.060232967138290405,0.5810743570327759,0.5999155044555664,0.06035255268216133,0.5790692567825317,0.7220789790153503,-0.13131576776504517,0.5654996037483215,0.7237231731414795,-0.026345234364271164,0.5762912034988403,0.8719726800918579,-0.12835276126861572,0.5583015084266663,0.8678292036056519,-0.02625826932489872,0.5832136869430542,0.8949486613273621,-0.13153624534606934,0.5673613548278809,0.8894982933998108,-0.029766235500574112,0.546941339969635,0.8975302577018738,-0.21260444819927216,0.524994969367981,0.887616753578186,-0.0986020416021347
3,0.514972448348999,0.4418799579143524,-0.15810446441173553,0.5157994031906128,0.4272010326385498,-0.15460607409477234,0.5178387761116028,0.4246726632118225,-0.15467295050621033,0.5200293660163879,0.42218101024627686,-0.15474194288253784,0.5115717649459839,0.4319722354412079,-0.14042460918426514,0.5104244351387024,0.4330912232398987,-0.14044876396656036,0.5093135833740234,0.4342385232448578,-0.14049425721168518,0.5289583802223206,0.41772347688674927,-0.11282666772603989,0.5138009786605835,0.43236780166625977,-0.0480402335524559,0.5234228372573853,0.4479098916053772,-0.14147262275218964,0.5183169841766357,0.45288610458374023,-0.12265624850988388,0.5611892938613892,0.45447009801864624,-0.13115695118904114,0.532198965549469,0.490021288394928,0.05963746830821037,0.5704953074455261,0.5508806705474854,-0.13287481665611267,0.559468150138855,0.5706291794776917,0.10001496225595474,0.5521360039710999,0.6170898675918579,-0.11832845211029053,0.5524840950965881,0.619794487953186,0.008740158751606941,0.5484297871589661,0.6332871913909912,-0.13740453124046326,0.5484373569488525,0.6389061212539673,-0.0044266837649047375,0.5428946018218994,0.6282463669776917,-0.14381498098373413,0.5466006398200989,0.6320649981498718,-0.029248574748635292,0.5440263748168945,0.6243076920509338,-0.11978305876255035,0.5499646663665771,0.6256983876228333,-0.004892275668680668,0.6071045994758606,0.5961776971817017,-0.06177214905619621,0.5816580653190613,0.6057603359222412,0.06188778951764107,0.5796411633491516,0.7240997552871704,-0.14337924122810364,0.5645228624343872,0.7242841720581055,-0.019762765616178513,0.577648401260376,0.8723060488700867,-0.12536530196666718,0.5598706007003784,0.867240309715271,-0.00803571380674839,0.584283709526062,0.8947159051895142,-0.12787745893001556,0.5669835805892944,0.888390839099884,-0.010873419232666492,0.5494109392166138,0.8994597792625427,-0.20891264081001282,0.5266801714897156,0.8893654942512512,-0.07776497304439545
4,0.5147539377212524,0.44522202014923096,-0.182074636220932,0.5154566168785095,0.43114620447158813,-0.1751713752746582,0.5175259709358215,0.42856600880622864,-0.17522002756595612,0.5197356939315796,0.4260011315345764,-0.1752624660730362,0.511139988899231,0.4365699887275696,-0.16486291587352753,0.5098623633384705,0.4381612539291382,-0.16489854454994202,0.5086091756820679,0.4398382306098938,-0.16494736075401306,0.5282405614852905,0.422161728143692,-0.12114164978265762,0.5125992894172668,0.4394298195838928,-0.07414194941520691,0.5230998992919922,0.4509863257408142,-0.16118116676807404,0.5178531408309937,0.4568798840045929,-0.14748170971870422,0.5604658126831055,0.4569632112979889,-0.1281404048204422,0.5311926007270813,0.5021355748176575,0.025967324152588844,0.5701512098312378,0.5541452169418335,-0.1267549991607666,0.5563324689865112,0.576120138168335,0.058504413813352585,0.556768000125885,0.6285374760627747,-0.13176457583904266,0.5458940267562866,0.6396108269691467,-0.02282695844769478,0.5536665320396423,0.6463571190834045,-0.1528005301952362,0.5425474047660828,0.660507321357727,-0.035399243235588074,0.5482348799705505,0.6435037851333618,-0.16103589534759521,0.5453643202781677,0.6542560458183289,-0.06823958456516266,0.5497629046440125,0.6374742984771729,-0.13444091379642487,0.5491675138473511,0.6459425687789917,-0.038201332092285156,0.6080517768859863,0.5988672971725464,-0.06043512374162674,0.5830065011978149,0.6107335686683655,0.06052008271217346,0.5796684622764587,0.724495530128479,-0.13380774855613708,0.5636292695999146,0.7242742776870728,-0.02109905146062374,0.5780457258224487,0.8733910322189331,-0.12346155941486359,0.5606899857521057,0.8671276569366455,-0.012408430688083172,0.5852044820785522,0.8947562575340271,-0.12612584233283997,0.5675216317176819,0.8877062201499939,-0.015278428792953491,0.5507281422615051,0.9017594456672668,-0.2078985869884491,0.5277578830718994,0.891090452671051,-0.08138136565685272
5,0.5140459537506104,0.4495656192302704,-0.1820259690284729,0.5146204233169556,0.4356616139411926,-0.175150066614151,0.5166682600975037,0.4330311715602875,-0.17517530918121338,0.5188985466957092,0.43033289909362793,-0.17520156502723694,0.5101830959320068,0.44154229760169983,-0.16699734330177307,0.5088141560554504,0.4434371888637543,-0.16704413294792175,0.5074188709259033,0.4453597962856293,-0.16709570586681366,0.527343213558197,0.42720645666122437,-0.12098666280508041,0.5109826326370239,0.4457642734050751,-0.0842704027891159,0.522128701210022,0.4544909596443176,-0.1608695685863495,0.5165133476257324,0.46086785197257996,-0.15006525814533234,0.5592414736747742,0.4601058065891266,-0.12267353385686874,0.5291544795036316,0.5104888677597046,0.009095793589949608,0.5693365931510925,0.5570274591445923,-0.11524033546447754,0.5512503385543823,0.5812720656394958,0.037042971700429916,0.5603683590888977,0.6370300054550171,-0.11941041052341461,0.5476258397102356,0.6508600115776062,-0.03964824974536896,0.5588169693946838,0.6576005220413208,-0.1377570629119873,0.5445312857627869,0.676066517829895,-0.055325232446193695,0.5523183941841125,0.6573283076286316,-0.14717212319374084,0.5452472567558289,0.6731363534927368,-0.07952294498682022,0.5536315441131592,0.650282621383667,-0.12254635989665985,0.5485594868659973,0.664728581905365,-0.051792602986097336,0.6089603304862976,0.6003179550170898,-0.05501778796315193,0.5835496783256531,0.6139129400253296,0.0550711564719677,0.5789315104484558,0.7239951491355896,-0.13267941772937775,0.5629228949546814,0.7270939946174622,-0.03710969537496567,0.5770500302314758,0.8723481297492981,-0.13069014251232147,0.5615511536598206,0.8649117946624756,-0.045538220554590225,0.5843706130981445,0.8932693600654602,-0.13372263312339783,0.5680276155471802,0.889025866985321,-0.0500912070274353,0.5499451756477356,0.9015868306159973,-0.20748038589954376,0.530337393283844,0.892038106918335,-0.11206512153148651
6,0.5137763619422913,0.4520632028579712,-0.1285029798746109,0.5144251585006714,0.43785998225212097,-0.12016328424215317,0.5165170431137085,0.43526166677474976,-0.12017220258712769,0.5188615322113037,0.43257641792297363,-0.12019083648920059,0.5097238421440125,0.4443041980266571,-0.11513958871364594,0.508301317691803,0.4464443325996399,-0.11518832296133041,0.5068082809448242,0.44878822565078735,-0.11525390297174454,0.5270381569862366,0.4310992360115051,-0.07076982408761978,0.5100704431533813,0.45205655694007874,-0.0719921886920929,0.5215194821357727,0.45707905292510986,-0.10962064564228058,0.5157228708267212,0.46412038803100586,-0.10369355976581573,0.5580481886863708,0.46371015906333923,-0.07836971431970596,0.5288480520248413,0.517437756061554,0.03874077647924423,0.5686494708061218,0.5576171278953552,-0.05951608344912529,0.5502792000770569,0.5893967747688293,0.05706999450922012,0.5640015006065369,0.643501341342926,-0.05962594598531723,0.5549479722976685,0.6588718295097351,-0.01435469277203083,0.5643470287322998,0.6654106974601746,-0.07380500435829163,0.5537620782852173,0.6869291663169861,-0.026456724852323532,0.558891773223877,0.6681004166603088,-0.08054083585739136,0.5546169281005859,0.6829046607017517,-0.04517640545964241,0.5600947141647339,0.6581224203109741,-0.061175428330898285,0.5558597445487976,0.6757652759552002,-0.023393426090478897,0.6095106601715088,0.6003360748291016,-0.05324632674455643,0.584391176700592,0.6149991154670715,0.053253162652254105,0.5765494108200073,0.7239737510681152,-0.12989678978919983,0.5586164593696594,0.7225179076194763,-0.01968279667198658,0.575749933719635,0.872643768787384,-0.15481330454349518,0.5266925096511841,0.8475723266601562,-0.038227252662181854,0.5838721394538879,0.8937333226203918,-0.16020330786705017,0.5311852693557739,0.8743481040000916,-0.04221417382359505,0.5494483113288879,0.9026671648025513,-0.23036150634288788,0.4893834590911865,0.8694443702697754,-0.09833257645368576
7,0.5131813883781433,0.45515674352645874,-0.1241571456193924,0.5140148401260376,0.44170790910720825,-0.11651899665594101,0.5162403583526611,0.43928417563438416,-0.11654488742351532,0.5186604857444763,0.4367794096469879,-0.11656979471445084,0.5090236067771912,0.44735845923423767,-0.11026646196842194,0.5075543522834778,0.4493176341056824,-0.11031077802181244,0.5060956478118896,0.4513964354991913,-0.11036594212055206,0.5263980031013489,0.43587526679039,-0.06934711337089539,0.5093084573745728,0.45632946491241455,-0.05262321978807449,0.5205897092819214,0.46162277460098267,-0.10620883852243423,0.5147849321365356,0.4679202735424042,-0.09881611913442612,0.5563331842422485,0.46813681721687317,-0.0834140032529831,0.5284796953201294,0.520632803440094,0.04358911141753197,0.5676934719085693,0.5620553493499756,-0.07276231050491333,0.5504418611526489,0.5953867435455322,0.0638224184513092,0.566111147403717,0.6519314050674438,-0.06986532360315323,0.5594552755355835,0.6665807366371155,-0.0015307716093957424,0.5674660205841064,0.6728726625442505,-0.08531328290700912,0.5596761703491211,0.6914626359939575,-0.011325838044285774,0.5634278059005737,0.6761599183082581,-0.09089583158493042,0.5599106550216675,0.6907170414924622,-0.02900277078151703,0.5637825727462769,0.6681436896324158,-0.07112155854701996,0.5609822273254395,0.6834242343902588,-0.01019413210451603,0.6098877191543579,0.6005424857139587,-0.0537504181265831,0.5855432748794556,0.6170836687088013,0.05377473682165146,0.573898196220398,0.7247908115386963,-0.11748609691858292,0.5594366788864136,0.7246924638748169,-0.003061919938772917,0.5717170238494873,0.8740824460983276,-0.14149194955825806,0.5331622362136841,0.8482889533042908,-0.01232528779655695,0.5817360281944275,0.8939539790153503,-0.1452403962612152,0.5375540852546692,0.8735904097557068,-0.015518652275204659,0.5404452085494995,0.9044340252876282,-0.21456754207611084,0.5015744566917419,0.8732615113258362,-0.06556469947099686
8,0.5132280588150024,0.4565301537513733,-0.09013224393129349,0.5141406655311584,0.4426955282688141,-0.08440165221691132,0.5163776874542236,0.4401339590549469,-0.08443373441696167,0.5187949538230896,0.4375801980495453,-0.08445186913013458,0.5090075731277466,0.44852691888809204,-0.07719828188419342,0.5075478553771973,0.45015639066696167,-0.07723133265972137,0.5060651302337646,0.4519740343093872,-0.07727610319852829,0.5263671278953552,0.4373454749584198,-0.046424757689237595,0.5092179179191589,0.4569087624549866,-0.01812136173248291,0.5207427740097046,0.4627533257007599,-0.07567737996578217,0.5144644975662231,0.4691573977470398,-0.06671401113271713,0.5554206967353821,0.4694826006889343,-0.07517337799072266,0.5282765030860901,0.5211538672447205,0.05792514234781265,0.566880464553833,0.5643753409385681,-0.06608866155147552,0.5504406094551086,0.5962796807289124,0.07927872240543365,0.5664225220680237,0.6539711952209473,-0.05042733997106552,0.5598071217536926,0.6681655049324036,0.028776705265045166,0.5677548050880432,0.6744669079780579,-0.062372006475925446,0.5597603917121887,0.6938126683235168,0.023008305579423904,0.5639051198959351,0.6773185133934021,-0.06447534263134003,0.5601606965065002,0.6917829513549805,0.00912998616695404,0.5643250346183777,0.6692649126052856,-0.04987725988030434,0.5613722801208496,0.6842429041862488,0.02194098010659218,0.6104007959365845,0.6010614037513733,-0.05393410474061966,0.586889386177063,0.6173198223114014,0.053955186158418655,0.5726214647293091,0.725925862789154,-0.0991937667131424,0.5596013069152832,0.7261161208152771,0.011427531018853188,0.5713405609130859,0.8742873072624207,-0.11654971539974213,0.5305759906768799,0.8462934494018555,0.0038508817087858915,0.5800617933273315,0.8940445780754089,-0.11979100853204727,0.5338480472564697,0.871332049369812,0.0011469064047560096,0.5360991358757019,0.9042030572891235,-0.1730065643787384,0.49947577714920044,0.8752684593200684,-0.03980163484811783
9,0.5132429599761963,0.45678409934043884,-0.05015239119529724,0.5141772627830505,0.4433114230632782,-0.04160967841744423,0.516472339630127,0.440746933221817,-0.041647132486104965,0.5189422369003296,0.4382982552051544,-0.041676174849271774,0.509103000164032,0.4490180015563965,-0.035529907792806625,0.5076314210891724,0.45060741901397705,-0.03556538373231888,0.5061850547790527,0.45212534070014954,-0.03560655191540718,0.5264532566070557,0.43943503499031067,0.0024241835344582796,0.509312093257904,0.4575831890106201,0.027535852044820786,0.5209594964981079,0.4630410969257355,-0.03389446809887886,0.5141496062278748,0.46962323784828186,-0.026390785351395607,0.5547934770584106,0.4724580645561218,-0.03094552829861641,0.5280627608299255,0.5244324207305908,0.0995052382349968,0.5656351447105408,0.5691924691200256,-0.023537438362836838,0.5503247976303101,0.6005471348762512,0.1138337105512619,0.5655085444450378,0.6563048958778381,-0.00888723973184824,0.5599729418754578,0.6720132827758789,0.05383044481277466,0.567154049873352,0.677590012550354,-0.02129310555756092,0.5601717233657837,0.698039710521698,0.046663448214530945,0.563500702381134,0.6810649037361145,-0.022870026528835297,0.5602879524230957,0.6973254084587097,0.03264666721224785,0.5636942982673645,0.6735723614692688,-0.008351420983672142,0.5615278482437134,0.6900395154953003,0.04678686335682869,0.6107367277145386,0.6027823686599731,-0.05415436625480652,0.5880881547927856,0.6201454401016235,0.05418359115719795,0.5708556771278381,0.7260800004005432,-0.10090670734643936,0.5603170990943909,0.7343934774398804,-0.0015770383179187775,0.5671905279159546,0.8743305802345276,-0.11520664393901825,0.5358507037162781,0.8474813103675842,-0.006726118270307779,0.5772479772567749,0.8957367539405823,-0.118299201130867,0.5391815900802612,0.8732370734214783,-0.009543469175696373,0.5332616567611694,0.9082338213920593,-0.17702744901180267,0.5056058764457703,0.8764294981956482,-0.06017372012138367
